id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22873597,Beautiful two bedroom appartment with comunitary swiming-pool,95241002,Josep Maria,,Castelló d'Empúries,42.25458,3.10711,Entire home/apt,74,1,0,,,47,64
22873598,Beautiful two bedroom appartment with comunitary swiming-pool,95241002,Josep Maria,,Castelló d'Empúries,42.25616,3.10634,Entire home/apt,65,1,2,2019-06-24,0.22,47,64
22873600,Beautiful one bedroom appartment with comunitary swiming-pool,95241002,Josep Maria,,Castelló d'Empúries,42.2559,3.10665,Entire home/apt,50,1,8,2019-09-11,0.42,47,62
22873601,Beautiful two bedroom appartment with comunitary swiming-pool,95241002,Josep Maria,,Castelló d'Empúries,42.25469,3.10635,Entire home/apt,65,1,0,,,47,31
22873604,Beautiful two bedroom appartment with comunitary swiming-pool,95241002,Josep Maria,,Castelló d'Empúries,42.25546,3.10719,Entire home/apt,74,1,1,2018-08-11,0.07,47,64
22873605,Beautiful two bedroom appartment with comunitary swiming-pool,95241002,Josep Maria,,Castelló d'Empúries,42.25567,3.10667,Entire home/apt,65,1,6,2019-09-08,0.44,47,64
22875963,CASA RURAL EMPORDÀ VULPELLAC COSTA BRAVA GIRONA,169266487,Susanna,,Forallac,41.96129,3.05551,Entire home/apt,60,1,10,2019-08-17,0.55,1,0
22876422,ESPECTACULAR LOFT DE DISEÑO ENCIMA DEL MAR (II),8036261,Alex,,Begur,41.9663,3.23068,Entire home/apt,285,7,2,2018-08-25,0.11,2,365
22876831,"Apartment in Platja d'aro, Costa Brava",141486610,Fina,,Castell-Platja d'Aro,41.8174,3.06896,Entire home/apt,150,7,1,2018-07-21,0.07,3,0
22877055,RACO DEL GOLF 15,95415596,Ceigrup,,Pals,41.99805,3.18917,Entire home/apt,169,1,0,,,514,350
22884242,Fantastic apartments with direct sea view-2,90442241,Anna,,Castell-Platja d'Aro,41.80993,3.06664,Entire home/apt,125,2,1,2019-05-01,0.19,2,88
22887005,¡¡Villa PILARILLO!! a tan solo 7 km de la playa,169376304,Alberto,,Lloret de Mar,41.7504,2.82688,Entire home/apt,70,2,0,,,1,347
22893151,2 hab gran baño salón privados cerca de Figueres,169442145,Maite,,Figueres,42.27154,2.96349,Private room,120,2,12,2019-08-22,0.82,2,363
22893181,Fantástico apartamento en Bolvir por meses,96425748,Josep Antoni,,Bolvir,42.41807,1.88004,Entire home/apt,120,32,0,,,2,55
22893428,Loue appartement à Rosas avec vue sur la mer,169443651,Jésus,,Roses,42.26509,3.14769,Entire home/apt,40,6,3,2019-08-02,0.19,1,267
22895104,CASA CANIGO 44,95415596,Ceigrup,,Pals,41.98574,3.19411,Entire home/apt,200,1,3,2019-07-14,1.10,514,24
22896062,Maison avec piscine,169465800,Bernard,,Roses,42.28286,3.16655,Entire home/apt,250,7,2,2019-08-24,0.12,1,0
22897181,PISO CÉNTRICO A 5 MINUTOS DE PLAYA,102850723,"Fransersas, S.L.",,Tossa de Mar,41.72053,2.9292,Entire home/apt,80,7,1,2018-08-15,0.07,5,31
22897402,La Villa du Golf/Suite Argile chambre d’hôte,128334067,Chantal,,Peralada,42.30735,3.01234,Private room,168,2,2,2018-08-22,0.15,4,58
22901489,La Villa du Golf/Suite Horizon: 2 chambres d’hôte,128334067,Chantal,,Peralada,42.30818,3.01146,Private room,320,1,2,2019-07-07,0.15,4,135
22902067,La Villa du Golf/Suite Myosotis chambre d’hôte,128334067,Chantal,,Peralada,42.30686,3.01018,Private room,220,2,0,,,4,326
22902249,Spectacular house in Platja d´Aro with stunning sea view,132635058,Rent Costa Brava,,Calonge,41.84191,3.08711,Entire home/apt,288,1,1,2018-09-15,0.08,25,249
22902435,EDEN- Nice 2 bedrooms apartment with sea view in Canyelles with private garage,157277213,Anna,,Roses,42.24846,3.19421,Entire home/apt,41,1,13,2019-08-19,0.71,60,59
22902452,TURO BJ- 3 bedrooms apartment and communal pool in mas Matas area,157277213,Anna,,Roses,42.27144,3.16488,Entire home/apt,41,1,1,2018-08-18,0.07,60,0
22905141,Apart. primera linea mar con Aire Ac.wifi gratis,33299783,Carmen,,Castelló d'Empúries,42.23923,3.1234,Entire home/apt,64,4,8,2019-09-17,0.57,2,361
22909232,Apartment with terrace and sea view,105691048,Sistachrentals,,Torroella de Montgrí,42.05404,3.19936,Entire home/apt,38,5,1,2019-08-17,0.67,61,1
22909245,"Pool with slides, terrace, free Wifi",105691048,Sistachrentals,,Torroella de Montgrí,42.04896,3.18848,Entire home/apt,100,2,2,2019-08-10,0.13,61,349
22909252,"Apartment with balcony, garden and swimming pool",105691048,Sistachrentals,,Torroella de Montgrí,42.05018,3.18807,Entire home/apt,100,2,1,2018-09-24,0.08,61,80
22909263,Apartment with pool with slides and Wifi,105691048,Sistachrentals,,Torroella de Montgrí,42.04905,3.18844,Entire home/apt,42,5,1,2019-09-09,1,61,1
22914926,La Casita,12828306,Shirley,,Pau,42.31241,3.10918,Entire home/apt,50,3,5,2019-08-22,0.35,1,272
22918899,Can Taxo,117151524,Gerard,,Molló,42.35,2.40599,Entire home/apt,100,2,5,2019-03-10,0.29,15,355
