id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34028342,Habitacion con ARRENDAMIENTO,256942398,Flor,Vizcaya,Getxo,43.34697,-3.00797,Private room,500,7,0,,,1,365
34028905,Kostanalu rooms 1,216690749,Fran,Vizcaya,Gorliz,43.40519,-2.94183,Private room,60,1,1,2019-06-06,0.26,3,0
34033175,Disfruta y vive cada día  una nueva aventura!!,256952393,Itziar,Guipuzcoa,Azpeitia,43.20502,-2.25091,Entire home/apt,130,3,0,,,1,365
34036951,"Plaza Bilbao, centro, zona romántica",128591776,Jon,Guipuzcoa,Donostia-San Sebastian,43.31642,-1.98117,Entire home/apt,200,2,27,2019-09-28,5.70,1,61
34040936,"Deba, apartamento muy luminoso y acogedor.",8718385,Natalia,Guipuzcoa,Deba,43.29176,-2.35507,Entire home/apt,105,1,22,2019-09-29,4.40,1,179
34057037,Habitación en zona romántica de Gros,198145312,Carmen,Guipuzcoa,Donostia-San Sebastian,43.32204,-1.97705,Private room,110,2,13,2019-09-29,7.22,1,92
34085006,Humboldt | The Rentals Collection,15707672,The Rentals Collection,Guipuzcoa,Donostia-San Sebastian,43.30941,-1.9722,Entire home/apt,144,1,9,2019-09-08,1.72,64,90
34088707,En el corazón de Hondarribia(ESS02307),257191071,Rafa Y Jaizki,Guipuzcoa,Hondarribia,43.36969,-1.79343,Entire home/apt,125,5,3,2019-08-22,1.48,2,0
34088743,Habitación privada,174435234,Ladys,Guipuzcoa,Donostia-San Sebastian,43.31822,-1.96999,Shared room,50,1,25,2019-08-24,5.86,1,310
34102541,Adosado en Zarautz,37118752,Iñigo,Guipuzcoa,Zarautz,43.28506,-2.17259,Entire home/apt,300,7,0,,,1,241
34107585,Viena | The Rentals Collection,15707672,The Rentals Collection,Guipuzcoa,Donostia-San Sebastian,43.31477,-1.98405,Entire home/apt,144,1,8,2019-09-05,1.56,64,352
34109113,"COZY, RENOVATED, DOWNTOWN APARTMENT",257552918,Olatz,Vizcaya,Bilbao,43.25305,-2.93287,Entire home/apt,80,2,5,2019-07-18,1.06,1,338
34112857,Habitación de matrimonio,252522971,Eva,Ãlava,Vitoria-Gasteiz,42.85383,-2.70609,Private room,40,2,1,2019-07-15,0.38,2,307
34133414,Kaixo Family Txiki 4p-Apartamento con parking,178672898,Jose Luis Y Esther,Guipuzcoa,Zarautz,43.28217,-2.17747,Entire home/apt,110,2,7,2019-09-22,2.21,5,321
34133820,Kaixo Garden Grand Family 6p-Parking Inc,178672898,Jose Luis Y Esther,Guipuzcoa,Zarautz,43.28147,-2.1766,Entire home/apt,110,2,9,2019-09-26,2.45,5,284
34141243,BOGA  --  Basque Stay,102583389,Basque Stay,Guipuzcoa,Zumaia,43.29784,-2.25441,Entire home/apt,89,2,1,2019-06-23,0.30,58,364
34143734,IKUSPEGI - Basque Stay,102583389,Basque Stay,Guipuzcoa,Deba,43.29167,-2.354,Entire home/apt,87,2,3,2019-09-22,0.74,58,353
34145144,Apartamento nuevo de lujo en la Virgen Blanca,257794324,Javier,Ãlava,Vitoria-Gasteiz,42.84746,-2.67396,Entire home/apt,260,4,1,2019-05-20,0.22,1,0
34145730,Apartamento Miramar,30893282,Fanny,Vizcaya,Santurtzi,43.33578,-3.04998,Entire home/apt,40,1,17,2019-09-19,3.98,1,78
34164364,"Apto+parking a estrenar  ""Puente de Bizkaia""",257945967,Susana,Vizcaya,Portugalete,43.31668,-3.02045,Entire home/apt,60,2,16,2019-09-26,4.62,1,337
34171085,Apartment II next to San Mames by Aston & Wolf,257993309,Julen,Vizcaya,Bilbao,43.26171,-2.94675,Entire home/apt,120,3,21,2019-09-23,4.96,1,26
34172405,INDAUTXU III apartment by Aston&Wolf,258001910,Ion Y,Vizcaya,Bilbao,43.26129,-2.94559,Entire home/apt,120,3,15,2019-09-15,3.08,1,236
34176941,Farmhouse in the heart of the Basque Country.,98114130,Koro,Vizcaya,Dima,43.13894,-2.75428,Entire home/apt,70,5,8,2019-09-25,1.97,1,0
34188118,Vivienda unifamiliar perfecta para Final Four,44726676,Mónica,Ãlava,Vitoria-Gasteiz,42.83072,-2.62865,Entire home/apt,800,2,0,,,1,0
34188516,Céntrico y con encanto,48849320,Miren,Guipuzcoa,Hondarribia,43.37242,-1.79711,Entire home/apt,187,2,5,2019-08-25,1.76,1,126
34188768,SEAVIEW II (FREE PARKING) apartment by Aston&Wolf,258131055,Mertxe,Vizcaya,Bakio,43.43107,-2.81151,Entire home/apt,120,3,18,2019-09-24,3.97,1,233
34189288,"OFERTA SEPTIEMBRE! Céntrico, terraza, parking",258133651,Gorka,Guipuzcoa,Donostia-San Sebastian,43.31617,-1.98135,Entire home/apt,220,2,6,2019-09-08,2.43,1,90
34190435,"Sare Enea, vivienda completa y céntrica. E.BI-1056",258139012,Andoni,Vizcaya,Bermeo,43.42082,-2.72599,Entire home/apt,70,2,22,2019-09-29,4.85,1,150
34190743,SEAVIEW III apartment by Aston & Wolf,258141108,Idoia,Vizcaya,Getxo,43.35458,-3.01556,Entire home/apt,120,3,12,2019-09-15,2.88,1,259
34196415,Espacio acogedor al lado de la playa y casco viejo,258175524,Rodrigo,Guipuzcoa,Donostia-San Sebastian,43.3246,-1.97739,Private room,69,2,23,2019-09-30,4.57,1,357
34222299,"Luxury room, private bathroom, Concha beach views",135092424,Ricardo,Guipuzcoa,Donostia-San Sebastian,43.31445,-1.9895,Private room,120,7,1,2019-06-29,0.32,5,362
34224721,Your dream home in bilbao center,195008704,Lainey,Vizcaya,Bilbao,43.25359,-2.93366,Entire home/apt,106,2,26,2019-09-26,6.14,1,182
34226866,Apartamento con encanto en el Casco Historico,258386416,Ane,Guipuzcoa,Hondarribia,43.36155,-1.79225,Entire home/apt,60,2,23,2019-09-26,4.63,1,75
34228868,"Lugar acogedor ,cerca de todo, y tranquilo .",9520729,Carmen,Guipuzcoa,Hondarribia,43.36339,-1.79405,Entire home/apt,70,2,18,2019-09-08,3.83,1,146
34238180,- Habitacion privada al lado del metro -,183050342,Eugenia,Vizcaya,Bilbao,43.27236,-2.94689,Private room,50,1,17,2019-09-27,6.99,2,318
34242026,Habitaciones grandes a 5 min andando de casco viej,258522089,Dana,Vizcaya,Bilbao,43.25402,-2.91636,Private room,40,1,37,2019-09-12,7.35,2,334
34250016,Prado,130087256,Jacira,Vizcaya,Sopelana,43.37938,-2.98161,Private room,25,1,18,2019-09-24,3.80,1,176
34250533,Alojamiento Bilbao centro zona Indautxu,132981080,Eva,Vizcaya,Bilbao,43.26253,-2.94524,Private room,50,2,10,2019-09-15,2.01,4,345
34250737,"¡ESPECIAL FINAL FOUR!
Precioso y elegante piso.",120146943,Gorka,Ãlava,Vitoria-Gasteiz,42.84963,-2.70205,Entire home/apt,600,2,0,,,1,0
34253965,Piso en Orduña con vistas al Pico del Fraile,182382919,Irati,Ãlava,UrduÃ±a-OrduÃ±a,42.99091,-3.00894,Entire home/apt,110,2,10,2019-09-08,3.95,1,176
34261477,"Habitación amplia n la ría,Euskalduna y San Mamés",113753044,Enrique,Vizcaya,Bilbao,43.26576,-2.95422,Private room,120,2,1,2019-07-14,0.38,3,163
34266397,Espacioso apartamento  a 10 min. de Ondarreta,142210890,Javier Montes-Jovellar,Guipuzcoa,Donostia-San Sebastian,43.30457,-2.00347,Entire home/apt,150,3,4,2019-08-17,1.54,1,56
34267912,"Casa rural ""Olazi"" (habitación Maia)",24175309,Miren Josune,Guipuzcoa,Oiartzun,43.28532,-1.86627,Private room,47,2,2,2019-09-04,0.69,4,0
